date,province,producer,generation_type,megawatt_hours
2010-09,Saskatchewan,industries,hydraulic turbine,0.0
2010-09,Yukon,electric utilities,combustible fuels,1569.0
2010-09,Yukon,electric utilities,hydraulic turbine,27626.0
2010-09,Yukon,electric utilities,wind power turbine,37.0
2010-09,Yukon,industries,combustible fuels,0.0
2010-10,Alberta,electric utilities,combustible fuels,4495466.0
2010-10,Alberta,electric utilities,hydraulic turbine,126750.0
2010-10,Alberta,electric utilities,other types of electricity generation,0.0
2010-10,Alberta,electric utilities,wind power turbine,84725.0
2010-10,Alberta,industries,combustible fuels,508508.0
2010-10,British Columbia,electric utilities,combustible fuels,358066.0
2010-10,British Columbia,electric utilities,hydraulic turbine,2897524.0
2010-10,British Columbia,industries,combustible fuels,305318.0
2010-10,British Columbia,industries,hydraulic turbine,805456.0
2010-10,Manitoba,electric utilities,combustible fuels,7987.0
2010-10,Manitoba,electric utilities,hydraulic turbine,3018866.0
2010-10,Manitoba,electric utilities,wind power turbine,0.0
2010-10,Manitoba,industries,combustible fuels,5454.0
2010-10,New Brunswick,electric utilities,combustible fuels,510499.0
2010-10,New Brunswick,electric utilities,hydraulic turbine,362350.0
2010-10,New Brunswick,electric utilities,nuclear steam turbine,-3607.0
2010-10,New Brunswick,electric utilities,wind power turbine,57761.0
2010-10,New Brunswick,industries,combustible fuels,44400.0
2010-10,New Brunswick,industries,hydraulic turbine,0.0
2010-10,Newfoundland and Labrador,electric utilities,combustible fuels,47329.0
2010-10,Newfoundland and Labrador,electric utilities,hydraulic turbine,2616002.0
2010-10,Newfoundland and Labrador,electric utilities,wind power turbine,0.0
2010-10,Newfoundland and Labrador,industries,combustible fuels,24061.0
2010-10,Newfoundland and Labrador,industries,hydraulic turbine,0.0
2010-10,Northwest Territories,electric utilities,combustible fuels,5776.0
2010-10,Northwest Territories,electric utilities,hydraulic turbine,19892.0
2010-10,Northwest Territories,industries,combustible fuels,32009.0
2010-10,Northwest Territories,industries,hydraulic turbine,0.0
2010-10,Northwest Territories,industries,wind power turbine,0.0
2010-10,Nova Scotia,electric utilities,combustible fuels,829453.0
2010-10,Nova Scotia,electric utilities,hydraulic turbine,56706.0
2010-10,Nova Scotia,electric utilities,tidal power turbine,2014.0
2010-10,Nova Scotia,electric utilities,wind power turbine,14766.0
2010-10,Nova Scotia,industries,combustible fuels,19652.0
2010-10,Nova Scotia,industries,hydraulic turbine,2161.0
2010-10,Nova Scotia,industries,wind power turbine,0.0
2010-10,Nunavut,electric utilities,combustible fuels,13061.0
2010-10,Nunavut,electric utilities,hydraulic turbine,0.0
2010-10,Nunavut,industries,combustible fuels,0.0
2010-10,Nunavut,industries,hydraulic turbine,0.0
2010-10,Ontario,electric utilities,combustible fuels,1122762.0
2010-10,Ontario,electric utilities,hydraulic turbine,2726320.0
2010-10,Ontario,electric utilities,nuclear steam turbine,7073611.0
2010-10,Ontario,electric utilities,other types of electricity generation,0.0
2010-10,Ontario,electric utilities,solar,0.0
2010-10,Ontario,electric utilities,wind power turbine,127080.0
2010-10,Ontario,industries,combustible fuels,123601.0
2010-10,Ontario,industries,hydraulic turbine,69699.0
2010-10,Prince Edward Island,electric utilities,combustible fuels,6.0
2010-10,Prince Edward Island,electric utilities,wind power turbine,51361.0
2010-10,Quebec,electric utilities,combustible fuels,66609.0
2010-10,Quebec,electric utilities,hydraulic turbine,10674249.0
2010-10,Quebec,electric utilities,nuclear steam turbine,435892.0
2010-10,Quebec,electric utilities,wind power turbine,48915.0
2010-10,Quebec,industries,combustible fuels,44007.0
2010-10,Quebec,industries,hydraulic turbine,1399559.0
2010-10,Saskatchewan,electric utilities,combustible fuels,1289517.0
2010-10,Saskatchewan,electric utilities,hydraulic turbine,367033.0
2010-10,Saskatchewan,electric utilities,other types of electricity generation,0.0
2010-10,Saskatchewan,electric utilities,wind power turbine,49896.0
2010-10,Saskatchewan,industries,combustible fuels,19691.0
2010-10,Saskatchewan,industries,hydraulic turbine,0.0
2010-10,Yukon,electric utilities,combustible fuels,1765.0
2010-10,Yukon,electric utilities,hydraulic turbine,28970.0
2010-10,Yukon,electric utilities,wind power turbine,0.0
2010-10,Yukon,industries,combustible fuels,0.0
2010-11,Alberta,electric utilities,combustible fuels,4728273.0
2010-11,Alberta,electric utilities,hydraulic turbine,130698.0
2010-11,Alberta,electric utilities,other types of electricity generation,0.0
2010-11,Alberta,electric utilities,wind power turbine,89559.0
2010-11,Alberta,industries,combustible fuels,539428.0
2010-11,British Columbia,electric utilities,combustible fuels,293527.0
2010-11,British Columbia,electric utilities,hydraulic turbine,4305444.0
2010-11,British Columbia,industries,combustible fuels,293179.0
2010-11,British Columbia,industries,hydraulic turbine,754211.0
2010-11,Manitoba,electric utilities,combustible fuels,3826.0
2010-11,Manitoba,electric utilities,hydraulic turbine,3020362.0
2010-11,Manitoba,electric utilities,wind power turbine,0.0
2010-11,Manitoba,industries,combustible fuels,8134.0
2010-11,New Brunswick,electric utilities,combustible fuels,540838.0
2010-11,New Brunswick,electric utilities,hydraulic turbine,406987.0
2010-11,New Brunswick,electric utilities,nuclear steam turbine,-2915.0
2010-11,New Brunswick,electric utilities,wind power turbine,43864.0
2010-11,New Brunswick,industries,combustible fuels,49133.0
2010-11,New Brunswick,industries,hydraulic turbine,0.0
2010-11,Newfoundland and Labrador,electric utilities,combustible fuels,93410.0
2010-11,Newfoundland and Labrador,electric utilities,hydraulic turbine,3922145.0
2010-11,Newfoundland and Labrador,electric utilities,wind power turbine,0.0
2010-11,Newfoundland and Labrador,industries,combustible fuels,24090.0
2010-11,Newfoundland and Labrador,industries,hydraulic turbine,0.0
2010-11,Northwest Territories,electric utilities,combustible fuels,6545.0
2010-11,Northwest Territories,electric utilities,hydraulic turbine,24104.0
2010-11,Northwest Territories,industries,combustible fuels,33628.0
2010-11,Northwest Territories,industries,hydraulic turbine,0.0
2010-11,Northwest Territories,industries,wind power turbine,0.0
2010-11,Nova Scotia,electric utilities,combustible fuels,842969.0
2010-11,Nova Scotia,electric utilities,hydraulic turbine,102746.0
2010-11,Nova Scotia,electric utilities,tidal power turbine,1913.0
2010-11,Nova Scotia,electric utilities,wind power turbine,13637.0
2010-11,Nova Scotia,industries,combustible fuels,19198.0
2010-11,Nova Scotia,industries,hydraulic turbine,2810.0
2010-11,Nova Scotia,industries,wind power turbine,0.0
2010-11,Nunavut,electric utilities,combustible fuels,14873.0
2010-11,Nunavut,electric utilities,hydraulic turbine,0.0
2010-11,Nunavut,industries,combustible fuels,0.0
2010-11,Nunavut,industries,hydraulic turbine,0.0
2010-11,Ontario,electric utilities,combustible fuels,1440600.0
2010-11,Ontario,electric utilities,hydraulic turbine,2696795.0
2010-11,Ontario,electric utilities,nuclear steam turbine,6766071.0
2010-11,Ontario,electric utilities,other types of electricity generation,0.0
2010-11,Ontario,electric utilities,solar,0.0
2010-11,Ontario,electric utilities,wind power turbine,152553.0
2010-11,Ontario,industries,combustible fuels,127045.0
2010-11,Ontario,industries,hydraulic turbine,74110.0
2010-11,Prince Edward Island,electric utilities,combustible fuels,0.0
2010-11,Prince Edward Island,electric utilities,wind power turbine,48306.0
2010-11,Quebec,electric utilities,combustible fuels,83354.0
2010-11,Quebec,electric utilities,hydraulic turbine,12331360.0
2010-11,Quebec,electric utilities,nuclear steam turbine,193097.0
2010-11,Quebec,electric utilities,wind power turbine,34246.0
2010-11,Quebec,industries,combustible fuels,34733.0
2010-11,Quebec,industries,hydraulic turbine,1299656.0
2010-11,Saskatchewan,electric utilities,combustible fuels,1564997.0
2010-11,Saskatchewan,electric utilities,hydraulic turbine,273836.0
2010-11,Saskatchewan,electric utilities,other types of electricity generation,0.0
2010-11,Saskatchewan,electric utilities,wind power turbine,49441.0
2010-11,Saskatchewan,industries,combustible fuels,20968.0
2010-11,Saskatchewan,industries,hydraulic turbine,0.0
2010-11,Yukon,electric utilities,combustible fuels,2497.0
2010-11,Yukon,electric utilities,hydraulic turbine,37541.0
2010-11,Yukon,electric utilities,wind power turbine,0.0
2010-11,Yukon,industries,combustible fuels,0.0
2010-12,Alberta,electric utilities,combustible fuels,4795308.0
2010-12,Alberta,electric utilities,hydraulic turbine,147074.0
2010-12,Alberta,electric utilities,other types of electricity generation,0.0
2010-12,Alberta,electric utilities,wind power turbine,102099.0
2010-12,Alberta,industries,combustible fuels,581366.0
2010-12,British Columbia,electric utilities,combustible fuels,267825.0
2010-12,British Columbia,electric utilities,hydraulic turbine,5348292.0
2010-12,British Columbia,industries,combustible fuels,280190.0
2010-12,British Columbia,industries,hydraulic turbine,801912.0
2010-12,Manitoba,electric utilities,combustible fuels,4917.0
2010-12,Manitoba,electric utilities,hydraulic turbine,3113347.0
2010-12,Manitoba,electric utilities,wind power turbine,0.0
2010-12,Manitoba,industries,combustible fuels,8352.0
2010-12,New Brunswick,electric utilities,combustible fuels,611676.0
2010-12,New Brunswick,electric utilities,hydraulic turbine,461335.0
2010-12,New Brunswick,electric utilities,nuclear steam turbine,-3745.0
2010-12,New Brunswick,electric utilities,wind power turbine,29685.0
2010-12,New Brunswick,industries,combustible fuels,51169.0
2010-12,New Brunswick,industries,hydraulic turbine,0.0
2010-12,Newfoundland and Labrador,electric utilities,combustible fuels,123594.0
2010-12,Newfoundland and Labrador,electric utilities,hydraulic turbine,4217513.0
2010-12,Newfoundland and Labrador,electric utilities,wind power turbine,0.0
2010-12,Newfoundland and Labrador,industries,combustible fuels,25432.0
2010-12,Newfoundland and Labrador,industries,hydraulic turbine,0.0
2010-12,Northwest Territories,electric utilities,combustible fuels,7323.0
2010-12,Northwest Territories,electric utilities,hydraulic turbine,26278.0
2010-12,Northwest Territories,industries,combustible fuels,34702.0
2010-12,Northwest Territories,industries,hydraulic turbine,0.0
2010-12,Northwest Territories,industries,wind power turbine,0.0
2010-12,Nova Scotia,electric utilities,combustible fuels,869358.0
2010-12,Nova Scotia,electric utilities,hydraulic turbine,149707.0
2010-12,Nova Scotia,electric utilities,tidal power turbine,2297.0
2010-12,Nova Scotia,electric utilities,wind power turbine,27743.0
2010-12,Nova Scotia,industries,combustible fuels,20418.0
2010-12,Nova Scotia,industries,hydraulic turbine,3217.0
2010-12,Nova Scotia,industries,wind power turbine,0.0
2010-12,Nunavut,electric utilities,combustible fuels,15736.0
2010-12,Nunavut,electric utilities,hydraulic turbine,0.0
2010-12,Nunavut,industries,combustible fuels,0.0
2010-12,Nunavut,industries,hydraulic turbine,0.0
2010-12,Ontario,electric utilities,combustible fuels,1712600.0
2010-12,Ontario,electric utilities,hydraulic turbine,3140928.0
2010-12,Ontario,electric utilities,nuclear steam turbine,8127756.0
2010-12,Ontario,electric utilities,other types of electricity generation,0.0
2010-12,Ontario,electric utilities,solar,0.0
2010-12,Ontario,electric utilities,wind power turbine,135753.0
2010-12,Ontario,industries,combustible fuels,123501.0
2010-12,Ontario,industries,hydraulic turbine,102325.0
2010-12,Prince Edward Island,electric utilities,combustible fuels,617.0
2010-12,Prince Edward Island,electric utilities,wind power turbine,50803.0
2010-12,Quebec,electric utilities,combustible fuels,109048.0
2010-12,Quebec,electric utilities,hydraulic turbine,16375744.0
2010-12,Quebec,electric utilities,nuclear steam turbine,435404.0
2010-12,Quebec,electric utilities,wind power turbine,31873.0
2010-12,Quebec,industries,combustible fuels,43528.0
2010-12,Quebec,industries,hydraulic turbine,1550559.0
2010-12,Saskatchewan,electric utilities,combustible fuels,1773215.0
2010-12,Saskatchewan,electric utilities,hydraulic turbine,307654.0
2010-12,Saskatchewan,electric utilities,other types of electricity generation,0.0
2010-12,Saskatchewan,electric utilities,wind power turbine,52849.0
2010-12,Saskatchewan,industries,combustible fuels,27441.0
2010-12,Saskatchewan,industries,hydraulic turbine,0.0
2010-12,Yukon,electric utilities,combustible fuels,4902.0
2010-12,Yukon,electric utilities,hydraulic turbine,40736.0
2010-12,Yukon,electric utilities,wind power turbine,21.0
2010-12,Yukon,industries,combustible fuels,0.0
2011-01,Alberta,electric utilities,combustible fuels,4534636.0
2011-01,Alberta,electric utilities,hydraulic turbine,141046.0
2011-01,Alberta,electric utilities,other types of electricity generation,0.0
2011-01,Alberta,electric utilities,wind power turbine,194125.0
2011-01,Alberta,industries,combustible fuels,560121.0
2011-01,British Columbia,electric utilities,combustible fuels,217808.0
2011-01,British Columbia,electric utilities,hydraulic turbine,4616656.0
2011-01,British Columbia,industries,combustible fuels,326945.0
2011-01,British Columbia,industries,hydraulic turbine,855223.0
2011-01,Manitoba,electric utilities,combustible fuels,20015.0
2011-01,Manitoba,electric utilities,hydraulic turbine,3068607.0
2011-01,Manitoba,electric utilities,wind power turbine,28080.0
2011-01,Manitoba,industries,combustible fuels,10835.0
2011-01,New Brunswick,electric utilities,combustible fuels,759007.0
2011-01,New Brunswick,electric utilities,hydraulic turbine,208627.0
2011-01,New Brunswick,electric utilities,nuclear steam turbine,-4285.0
2011-01,New Brunswick,electric utilities,wind power turbine,20975.0
2011-01,New Brunswick,industries,combustible fuels,50207.0
2011-01,New Brunswick,industries,hydraulic turbine,0.0
2011-01,Newfoundland and Labrador,electric utilities,combustible fuels,152372.0
2011-01,Newfoundland and Labrador,electric utilities,hydraulic turbine,4344770.0
2011-01,Newfoundland and Labrador,electric utilities,wind power turbine,10828.0
2011-01,Newfoundland and Labrador,industries,combustible fuels,24665.0
2011-01,Newfoundland and Labrador,industries,hydraulic turbine,0.0
2011-01,Northwest Territories,electric utilities,combustible fuels,7195.0
2011-01,Northwest Territories,electric utilities,hydraulic turbine,27643.0
2011-01,Northwest Territories,industries,combustible fuels,35193.0
2011-01,Northwest Territories,industries,hydraulic turbine,0.0
2011-01,Northwest Territories,industries,wind power turbine,0.0
2011-01,Nova Scotia,electric utilities,combustible fuels,1008902.0
2011-01,Nova Scotia,electric utilities,hydraulic turbine,127230.0
2011-01,Nova Scotia,electric utilities,tidal power turbine,2494.0
2011-01,Nova Scotia,electric utilities,wind power turbine,22709.0
2011-01,Nova Scotia,industries,combustible fuels,20894.0
2011-01,Nova Scotia,industries,hydraulic turbine,3807.0
